Audio Mean,Audio Median,Audio Mode,Audio Maxv,Audio Minv,Audio Std,Audio Skew,Audio Kurtosis,Audio Q1,Audio Q3,Audio IQR,ZCR Mean,ZCR Median,ZCR Std,ZCR Kurtosis,ZCR Skew,RMS Energi Mean,RMS Energi Median,RMS Energi Std,RMS Energi Kurtosis,RMS Energi Skew,Label
0.5143850940418299,0.2168474532862381,0.687155395251359,0.1522295253547399,0.8248643793311964,0.1470719018586731,0.34682944360612744,0.1032732639699151,0.8991538949225278,0.08644808503470001,0.08939146209081593,0.5891722983452081,0.49459783913565425,0.6126634885078865,0.26809323418718883,0.40707092005793527,0.1395109076099149,0.0767075812231918,0.15097508920088232,0.27648115202779516,0.3709390706251917,Orang 2_pleasant_surprise
0.5202986442987981,0.2337501158644365,0.8707232803980104,0.3531183889478034,0.4799752061607305,0.5646943592628211,0.2801522713991138,0.0699396794467052,0.8112641622122461,0.3373704576503191,0.26905215301403435,0.7590081252170926,0.4525810324129652,0.8422743641574127,0.06863589853622895,0.1762064059976448,0.5279270185809857,0.24598709249700254,0.5107824382788433,0.17296301200178255,0.25553728144743204,Orang 2_pleasant_surprise
0.5853869960649595,0.19915349084083783,0.785651024820807,0.012298542283101031,0.98477532641635,0.0334432781114478,0.4040506620184162,0.01093852358356458,0.9282852713093043,0.060050538733128184,0.06119886268140022,0.20968702787108456,0.11284513805522207,0.32105401494668395,0.24818991433172694,0.3984682576655107,0.03841363248571931,0.05474683341712756,0.024016134670074567,0.030866410040084447,0.059490624259880165,Orang 2_pleasant_surprise
0.5431555545914677,0.18530468716243553,0.7426112688281928,0.22687950773466356,0.861803209443968,0.20188787174974138,0.5348188718914005,0.06197588061502662,0.8522196598819118,0.08008550497080037,0.10780858994336821,0.6940655802008839,0.30012004801920766,0.8779653627599634,0.05887477846079319,0.16535020340724282,0.15827982832906415,0.07544716267796854,0.1516359962314449,0.16356709456044177,0.16596329030293477,Orang 2_pleasant_surprise
0.5279013625246977,0.23509795094304237,0.672984352353041,0.8637313038453108,0.18852449222874246,0.6186917765963238,0.4390027083416291,0.20854799949538763,0.6005449915267853,0.33416484912689914,0.36574616850247,0.5647969887607016,0.4201680672268907,0.723032935327543,0.27481190925842053,0.4546181324067154,0.5276885319159421,0.28118590717761527,0.6431241103343361,0.47742933337917837,0.5516780283079566,Orang 2_pleasant_surprise
0.5255675676927902,0.19511739050788332,0.5900086308520973,0.497952165683324,0.4546736379634261,0.45127829894818333,0.43927875104622005,0.16026224639982914,0.8125314353360946,0.18377389328935512,0.1836241504507815,0.668070275284764,0.6146458583433373,0.6317348058461827,0.12655779364456973,0.237392491547398,0.41882147514041823,0.1565100654655512,0.4832059199282474,0.37101778097987775,0.48220930942685136,Orang 2_pleasant_surprise
0.5156210378905668,0.2061565218276048,0.8437044260728843,0.5344355960003675,0.34044122715725733,0.6992375992693534,0.35743239046305736,0.09354372919536964,0.637907084317012,0.3887685233945279,0.37844685229238517,0.49250076469209075,0.43937575030012,0.5231604617877884,0.3825846191836257,0.4946040378826771,0.6766644359338857,0.33399856546187634,0.6908555630370451,0.24876600346914257,0.38323989577344886,Orang 2_pleasant_surprise
0.501197297116436,0.24574152477419206,0.7702315429862442,0.024181241284079905,0.928820701314329,0.10192419238748465,0.15120774931371905,0.04268069589740684,0.9910957403590119,0.1255553737612457,0.06802909095470987,0.3640502090780256,0.1992797118847539,0.5056191091939926,0.20226231231468472,0.2949789353329835,0.0939847249277076,0.06108616313533968,0.08363593914169726,0.09422546256575413,0.14980275249881103,Orang 2_pleasant_surprise
0.5319733033885765,0.2860582340484925,0.770754937303524,0.06441472899071385,0.9091086054499125,0.13256728088161468,0.1831517498245608,0.04164289399181553,0.8642452277649209,0.2056353298025163,0.17153410504866984,0.31277179506778,0.28331332533013204,0.5323877577306966,0.45001788463116005,0.620161112108319,0.11802163032728574,0.13999964109372723,0.10444816175403437,0.10059160420713469,0.16047304668152762,Orang 2_pleasant_surprise
0.42045359714849484,0.16612529400880907,0.7022998019640608,0.10870090421272463,0.8501941084385296,0.20436496343742627,0.34125090872146846,0.03273305278626406,0.8050105933160533,0.21565020933984091,0.20474469218784308,0.2952300095545544,0.11044417767106841,0.458126986211731,0.12577675823750262,0.27600825597825235,0.2180863718955457,0.20061014670547947,0.18561179459372296,0.16606246270851166,0.26533316954753183,Orang 2_pleasant_surprise
0.4900835941416287,0.23777587949847592,0.830408332435953,0.10716461295662477,0.8758214523666321,0.13319206540738993,0.26179521333666156,0.06659527525082803,0.9167734731764758,0.11981518235179218,0.0995878243057202,0.23775165828508638,0.12725090036014408,0.40460372003255984,0.31925402310131057,0.48510395309539395,0.11360714281658649,0.07792971611952537,0.11148682597572979,0.17585678686677558,0.23518598584436412,Orang 2_pleasant_surprise
0.5454972456717002,0.1464568520838297,0.7692337948283142,0.16203018910038186,0.8305386778199024,0.2050113785511664,0.4843413000205325,0.046165364340988314,0.762484993972146,0.1563994021149422,0.1918900584985928,0.3503641667257264,0.2665066026410564,0.5391585541318381,0.48060815488671793,0.6356841926148142,0.1894362943347157,0.1603669067433353,0.17084889475690998,0.14423064535437718,0.2125513026615835,Orang 2_pleasant_surprise
0.71987758301038,0.28953878379364456,0.7883438673332145,0.08054865926933322,0.9272200043840482,0.04107957878947337,0.3012484657824089,0.12139248805129957,0.9729132946859803,0.03639284325476512,0.027278310251420357,0.18260610718842324,0.12364945978391355,0.4051570083464291,0.4087297658814372,0.6055214585516675,0.03804864857901396,0.022254494132505978,0.0492418225720977,0.3086478531546192,0.3816857381345051,Orang 2_pleasant_surprise
0.5255253670564255,0.36125206830345236,0.7971898737268004,0.13244202882954026,0.8116693278882747,0.21049132659541653,0.18105028872126866,0.049260733067072494,0.8378824078926055,0.2671571224102253,0.21783315610483872,0.20781983658572079,0.06722689075630252,0.5754076546588919,0.532904824813573,0.710827958832674,0.18307273269173116,0.17932713156608293,0.16721119722924513,0.16259721354421242,0.21212744071191247,Orang 2_pleasant_surprise
0.5264556777882102,0.24449947594313648,0.7172881094247472,0.7006208373963325,0.2862086843715391,0.5737705872390872,0.3661075157865292,0.15533522590882967,0.5526924099003454,0.444944697211558,0.4492935773249608,0.5479719651950361,0.4441776710684273,0.6075385859169645,0.2600114034429866,0.4051933369987402,0.4764859133174638,0.33765281968126637,0.5442722213690557,0.4406062047463216,0.4960868386207894,Orang 2_pleasant_surprise
0.5317957898293795,0.24168197108131234,0.5491458717898177,0.29800608036918025,0.6238565282516,0.3340656432775066,0.32342895669359895,0.1008755176115168,0.7613418782957274,0.251500403798192,0.24495125078137725,0.6094245971374159,0.5450180072028812,0.6205346153960855,0.21951348252461517,0.35672536357773493,0.31175551658079187,0.20755917431824336,0.32686376812022827,0.2532000010211657,0.354380089858349,Orang 2_pleasant_surprise
0.48012134292083636,0.18905403567710277,0.5076178771496828,0.29380112616981113,0.6946162991036735,0.41614859102538515,0.375025960067747,0.06410048848482322,0.7199352165197666,0.26328098922392823,0.2708064577494557,0.06851605829078572,0.13925570228091239,0.15363242537718708,0.6230044167986052,0.743447822535749,0.4232350445062615,0.2527913442419626,0.40356705896313755,0.1584111891047026,0.2819299953935236,Orang 2_pleasant_surprise
0.6165469536276594,0.2554071825910569,0.8144603869708743,0.04117006035108973,0.9516381775300964,0.02201128177677779,0.2732525789506447,0.07055531200283927,0.9772586497791538,0.04455061877442017,0.029753594453563986,0.11071453990374458,0.07202881152460984,0.33156056432770364,0.4757516136442614,0.6689116997438964,0.020973257092522866,0.02464340099157515,0.02385016032058409,0.3161308541952953,0.3688612346448279,Orang 2_pleasant_surprise
0.6271719460920666,0.25465470918788397,0.8481227078032114,0.2609511762646492,0.8136744970761968,0.2463103554644263,0.5109597243627836,0.11577563273866967,0.8274847724273067,0.14526082826047854,0.15536489382089397,0.08146478043043787,0.1992797118847539,0.057020679938385166,0.6798101828456153,0.7355417600283845,0.26790320818157215,0.1558108872758857,0.29064000715038546,0.29021930420429637,0.4635563476355148,Orang 2_pleasant_surprise
0.5222602176979474,0.20648875861722135,0.8347422392963527,0.054606578602282484,0.9170861042209244,0.09871355083377184,0.2705186450600036,0.05780835239296902,0.958917986287846,0.059571197406262905,0.046620095407337955,0.31010806268684593,0.16926770708283312,0.4605690028503999,0.37322748382797594,0.49999750004190163,0.09387248451563121,0.0419395259866891,0.08951444316585436,0.1258228826492166,0.19149660439492322,
0.45014533361603104,0.21489026651778642,0.7367479356105162,0.290366718836592,0.7761394070446903,0.342314888739695,0.48213976252681784,0.0653725696169993,0.6638296096934424,0.2501838427857747,0.28978947552930706,0.07427157152605612,0.16206482593037214,0.0886569693755373,0.6227071084360256,0.7536624200022475,0.36427225034062544,0.2792006083680606,0.34899493969400147,0.21529504247519038,0.3606157741734892,
0.5128294541461346,0.2566949586554454,0.7730911064611234,0.061354784299036534,0.9187139317840378,0.07073578021326657,0.2571807248215616,0.06400237076755295,0.9210054952680411,0.09174591595177732,0.08210682167804113,0.34451231321317427,0.1956782713085234,0.4401241579759696,0.1792224231017181,0.3078466983353953,0.0680530751407144,0.06884909603355494,0.06733422958417021,0.24247176077848837,0.32119830071525135,Orang 2_pleasant_surprise
0.541133483215069,0.0,0.6969525620076322,0.3638915854444747,0.7562884839297994,0.22875085433639986,0.7068709093347879,0.20089480317214317,0.7732250020921871,0.12966654465814575,0.1721061504394088,0.27855246067934064,0.1752701080432173,0.591806459579325,0.43809367446582326,0.6356360979880147,0.18828010409461546,0.1286895234872058,0.23693745735592475,0.3657832435159526,0.4380131645422586,
0.523728838278253,0.237872480632038,0.7979701880632359,0.0521000681358619,0.9093584112460431,0.10263815300030849,0.2292460909458437,0.04798184793240622,0.9050083769894435,0.1254513111661959,0.10819839961467913,0.24111027694055115,0.163265306122449,0.5303184270027088,0.46142386244539935,0.6464233007508646,0.09930930263746426,0.09331263425848005,0.09062193231333454,0.14306358958973742,0.219073475113029,Orang 2_pleasant_surprise
0.5494395809194208,0.26140359635143107,0.7600378002257915,0.11585562281555717,0.8791857653131139,0.10960522853876722,0.28090963030783234,0.06869333028492158,0.8865201557767742,0.13789773417125756,0.12371207040067993,0.1744702310889903,0.10084033613445377,0.36041488060307136,0.3748135785163435,0.5614227592680405,0.10119223641988362,0.102418262111941,0.10039047887301816,0.25876436825543986,0.3434614443945385,Orang 2_pleasant_surprise
0.46857370825985745,0.1714691433507977,0.7703188049624474,0.0608041386420256,0.9067816255373715,0.08998176407613726,0.3134411746954416,0.030261842327573875,0.9028456908529798,0.12536088102158532,0.10915902944638829,0.4106290587158424,0.24489795918367346,0.506625251391309,0.09583736740061478,0.20821867557820983,0.09614082070116861,0.1029866226101126,0.07977004759544243,0.2133643305920917,0.2849942593154754,Orang 2_pleasant_surprise
0.5144325491911657,0.24679501824158928,0.763493413498388,0.0975256569367747,0.8444165324660374,0.1770014002044359,0.15203430475571478,0.06057409723815648,0.9473667870718591,0.17777462163836488,0.1173049000947766,0.2856093333443866,0.1752701080432173,0.5235028638963963,0.4286192948102016,0.587546935579691,0.14760578398801558,0.08739412974682201,0.14094871881318685,0.11915411314314824,0.1597432986418037,Orang 2_pleasant_surprise
0.4882917946883824,0.24744812948632922,0.7888926893151665,0.05982365048476904,0.9205633313853707,0.07634997247978323,0.26725698922398167,0.07685469316205447,0.9200146243933734,0.10000857345699575,0.08713353961366109,0.2816530392362994,0.1248499399759904,0.4559442126088211,0.14462146074586335,0.3089687310547447,0.0705745956183019,0.07320153894315237,0.07336633376012189,0.2067866171099808,0.29252410402531015,Orang 2_pleasant_surprise
0.6462055992995808,0.16984701098439678,0.6759830348094231,0.06789908729649746,0.8908784228398461,0.17330980506009086,0.3415020428960347,0.0114993271822688,0.8021405896135869,0.2229775856447132,0.21013290583541983,0.11378750623177503,0.0864345738295318,0.2578025997158381,0.5377167349768248,0.6862385815488719,0.1831687363586309,0.19824723608670863,0.136727991538526,0.10964242115230792,0.16093556999588787,Orang 2_pleasant_surprise
0.5532767403507688,0.30216466030698647,0.6538675859348653,0.18055105340812067,0.785947104796561,0.21302643755330153,0.2992295401978774,0.05758344673222853,0.6958700094760074,0.29565635655181133,0.2999334682337344,0.1344186948889297,0.09603841536614645,0.3657195305038681,0.449504039135965,0.6510885761767213,0.19040840006890564,0.2407688630977158,0.1792117387715754,0.24852977276279525,0.3205719376285935,Orang 2_pleasant_surprise
0.5131206189247656,0.4293080369668958,0.5838428616352126,0.3259425333526334,0.5569383384520055,0.5459818215359304,0.25676706456700094,0.05654561136153294,0.5920956910719026,0.4754641153104749,0.4477380248829623,0.43839991275004114,0.25930372148859543,0.6542521326984474,0.2773500696519375,0.4468958720935336,0.5144148422270237,0.3794298226148294,0.4791098586129748,0.17865027652718962,0.2760506513779938,Orang 2_pleasant_surprise
0.5450116862895699,0.2154783132701847,0.7857913843900354,0.03692569452638234,0.9257262231689452,0.05444829525865978,0.20032702634765004,0.06292439309582153,0.9458239698259636,0.07789992088253826,0.06286213456112676,0.18606929198129257,0.1140456182472989,0.3721941585507641,0.3815731984918716,0.56632529170234,0.06018304507078718,0.05974965453501849,0.05958194637516139,0.3148159960672604,0.41228675464127285,Orang 2_pleasant_surprise
0.6806035734794937,0.24616037919449427,0.7638427068905246,0.07797414991598464,0.8984315514744383,0.13633990189496348,0.2792649609943285,0.04150308231588434,0.8497048053937907,0.17090664745030354,0.15914687621661944,0.14291213774047834,0.1404561824729892,0.31271564402997976,0.5133175887395758,0.6778450546078139,0.14848996508434847,0.15887878583063708,0.13125460133473515,0.17908154428315826,0.30722215208816284,Orang 2_pleasant_surprise
0.5154914309581479,0.25374186775085295,0.7355915434614375,0.33491095929328457,0.5885040544430857,0.4668281589277397,0.262595662661249,0.07634380609659672,0.7559486144738219,0.28014818112755574,0.2632944052054814,0.5516914323881863,0.43457382953181267,0.6570832088222135,0.24700514338092444,0.38558068303583154,0.43290989965627863,0.227316606212955,0.4266113483754486,0.16487770550939596,0.26086171914264655,
0.5297324220877613,0.22142507116362314,0.8151769557016152,0.11464817589718043,0.8684978674099791,0.07123530995022168,0.3269206952714664,0.1587577681713554,0.9741839526446505,0.03933424503901212,0.02830918036955897,0.19836582070495506,0.16566626650660266,0.35943221194651276,0.31177402564563556,0.5076695541107363,0.05949376920887898,0.0197261494375206,0.07863156388702464,0.3519067811908093,0.3944152030734357,
0.41490488673391845,0.28042959798940015,0.7325933760900651,0.18965185020908018,0.8025664125864691,0.25543158353141837,0.33874983046226004,0.05440190184156632,0.7690593067045832,0.22816209867494597,0.22845463924675402,0.46060245501626246,0.3025210084033613,0.48533516883507355,0.09114169627498042,0.20936042507777664,0.28876590177416467,0.23268664220879273,0.26792024583196106,0.19206128180680537,0.35334434905763634,
0.52311506061881,0.21881714422536128,0.8822978082562956,0.2716516570075507,0.70776307321414,0.2592066314649828,0.3456387134405839,0.11351429236105932,0.8870229430050808,0.15568705881711564,0.13330268811433366,0.5671727015564001,0.44657863145258103,0.7062250299244397,0.220871682128138,0.378796975667322,0.21255975590113113,0.10059732088754655,0.23124916986325084,0.24956537406996598,0.303156869342567,Orang 2_pleasant_surprise
0.5086840922568223,0.23717073769923078,0.8019769576392116,0.3154555644374916,0.6626876133343292,0.3684592080830808,0.29555107363377076,0.06363291922235599,0.685732476862565,0.33283033794305517,0.3252027876393841,0.5078440782644602,0.3817527010804322,0.5943585675806816,0.29196211585703624,0.4513537816761501,0.3481644839377846,0.27857413033259637,0.3320586900357689,0.20741300349944303,0.3057970521164388,Orang 2_pleasant_surprise
0.5326356115823998,0.4897969485834418,0.79616182322734,0.08089763642250067,0.8251335002230453,0.24283724362347503,0.1573900788052533,0.04111126955966284,0.789693355117351,0.31015650333309785,0.26410067477362653,0.3675028871900143,0.12244897959183672,0.6139291477799065,0.24883298783673058,0.40101049274510775,0.21169532192529134,0.21214156517793173,0.18702253000517943,0.10259056598745624,0.1560491143790944,Orang 2_pleasant_surprise
0.623929741791232,0.27954116204006746,0.7845910017892739,0.033948305444602346,0.9683095455389323,0.05355158226125456,0.3709037708808985,0.016811933179124546,0.9064485175669296,0.08161125255999087,0.08331131807407631,0.1366753577243276,0.062424969987995196,0.31710070602016904,0.392898107913339,0.5760013477144572,0.05645598609837269,0.07329864775909263,0.04065950603936946,0.06455135344204148,0.1052619525533095,Orang 2_pleasant_surprise
0.5110960216439602,0.42679559397802547,0.7810600787045512,0.13226490097907956,0.7680167328505811,0.34423935330514777,0.11347381394761041,0.05920754287542142,0.780076911426198,0.3813622351132308,0.3079232222596562,0.6054247685623555,0.19687875150060025,0.8245788364903598,0.0774222838796022,0.189592702170368,0.2858810137067709,0.22912098874488826,0.2694747229635252,0.109569252058532,0.16132085772948357,Orang 2_pleasant_surprise
0.49331167496446227,0.21583672432905748,0.76134320098856,0.047367144319279096,0.929242969268995,0.08068461831576274,0.28204077550003614,0.0318407689760853,0.9413672363541062,0.09747628316617811,0.07575726299252712,0.07118733137401273,0.057623049219687875,0.28419106843830333,0.48384327570188196,0.6819258498125331,0.06843803668608323,0.05866424780999864,0.05685321571588776,0.10190260069482086,0.11457428458295105,
0.5116706300155788,0.25745968186539137,0.43515872081553003,0.2612353158130482,0.6812228412491859,0.4911778803989523,0.27726603344059597,0.035909677256034465,0.5519353309969376,0.5723029466225332,0.5199909954363395,0.34722166193669274,0.3217286914765906,0.5112199583463076,0.5329629231270099,0.6900866598148019,0.49721875817978023,0.4888522341048638,0.43071532415924607,0.1242796550779001,0.2290658016543502,Orang 2_pleasant_surprise
0.5046052476052347,0.3312861409639455,0.7747866413776732,0.4466762943368674,0.40409265773195513,0.7377378533021235,0.23574921102496987,0.048019783562624284,0.43300782220774114,0.8301199851782863,0.7179630996967585,0.3805919394697615,0.3025210084033613,0.4175224206799273,0.38633992753081536,0.5171817437509869,0.7949513117725504,0.7066106021717172,0.7198194531500858,0.22816028601160027,0.3763643159666149,Orang 2_pleasant_surprise
0.5746335789335518,0.2731851796970008,0.7452076983860327,0.1380698314450289,0.858508528666371,0.17804981461656172,0.35078711972505183,0.06002704180228117,0.7806758540584999,0.2097865404503002,0.21287712164901645,0.199196431746128,0.11524609843937574,0.4312815618678192,0.4295823627371294,0.6316202441451015,0.15187656578856326,0.161163148781361,0.14462648370628142,0.14109514663986866,0.20382086133927657,Orang 2_pleasant_surprise
0.5442439390272212,0.18307770994142858,0.8022784927876154,0.13431776119150052,0.90478387642663,0.07118540309557075,0.6324288380468019,0.12362519701196857,0.9349275667805275,0.016017908497141478,0.033774562424225635,0.6163881947953087,0.3985594237695078,0.6822834905231334,0.15812961263449055,0.25467796088576244,0.05359526583917606,0.020855409461371474,0.06620502073455398,0.31809495926522724,0.3382370190374091,Orang 2_pleasant_surprise
0.4736846171816151,0.2753770065165565,0.7370289155792547,0.09111101557663526,0.8711024393824263,0.1240891791112482,0.2911086788655884,0.056531004949539165,0.87279198837851,0.13651517613546282,0.12936332282937657,0.2998317423933365,0.23889555822328934,0.4435898758026714,0.19424466752954905,0.3608175667841909,0.1029290813925999,0.09473039880145001,0.09745026707362267,0.18038244122153752,0.22125611744356477,
0.5273885354845738,0.2860498747767648,0.7694813534513996,0.07891757966124102,0.8732388180136752,0.20331874157004348,0.191881795869356,0.0375635615121264,0.8217681100951439,0.26454926987932464,0.22392263063168494,0.19092971030608086,0.15006002400960383,0.4580062953354932,0.7037511947435118,0.8275808100274813,0.17866256082675147,0.1855487843239112,0.1553203784250728,0.09695936577058041,0.14616483325330132,Orang 2_pleasant_surprise
0.6416886201412011,0.26536804371885664,0.7451594338246945,0.10335757523093583,0.8599810653575521,0.15563206528642196,0.262480721777534,0.050815068116998124,0.8366038436222082,0.19471169948614309,0.17841689570364466,0.21268220371666052,0.20168067226890757,0.277953957257696,0.34526090012405003,0.4917304654324513,0.16671297266122878,0.1689781649994433,0.15320677040744757,0.22795385651728584,0.3514204491400795,Orang 2_pleasant_surprise
0.641523879576461,0.27996539620079386,0.8278276655753368,0.0420876360701242,0.9287878104953543,0.051917025034324674,0.26257906711855694,0.06086490875644484,0.9403155463458505,0.06607843810548597,0.05890675569147334,0.3757366401607612,0.27010804321728693,0.4561662468261136,0.1299093276529991,0.256402586771155,0.049351899084346236,0.04855154860278367,0.04879203175791535,0.2591472310103113,0.3182792857454878,Orang 2_pleasant_surprise
0.5240502652081164,0.21578279694150157,0.7530423167322604,0.551910345269558,0.5030852915070515,0.5960838126689771,0.3770049859536605,0.10245735614674804,0.8406217253557939,0.19554712118266931,0.17700085302998525,0.6149907979457936,0.4177671068427371,0.6349496618714354,0.17142150782976137,0.2701901286040646,0.5439821136038852,0.14724650418476168,0.566975591956018,0.186427814807253,0.2845170561227295,Orang 2_pleasant_surprise
0.6329282742657806,0.23843474026375672,0.7460998256229017,0.08845597182945972,0.91243007343461,0.12421100143347061,0.33593026238625373,0.046039542450583754,0.8849446945716388,0.1300973827367904,0.12013988964836826,0.1578135557198284,0.09723889555822328,0.34142718968230945,0.44236973836003235,0.6281722590166952,0.11504927299146353,0.09902401935137653,0.10389076566709315,0.11292228642327044,0.1761915034624867,Orang 2_pleasant_surprise
0.5506356078442192,0.23591983767683777,0.7479487090183298,0.10075027958137209,0.9128457122319632,0.0885139385361664,0.3936309397397987,0.10379982622154982,0.9181708253268343,0.08939495296031903,0.08213289739364128,0.20237859411082054,0.10564225690276109,0.41180454497855745,0.24642685314522533,0.4449327356788912,0.06768483029592925,0.05572670823155898,0.07704579755289892,0.17063910585214553,0.21860242248017647,Orang 2_pleasant_surprise
0.528942389214412,0.5944627735857412,0.556293432488586,0.4624277898634527,0.46045002755611664,0.637348941227704,0.3195595423866402,0.0694306297922796,0.5226060709940674,0.44747297970629535,0.46474872430951375,0.4190457928702193,0.25090036014405764,0.725246784476992,0.3149365626796743,0.5033969106795666,0.5859503658445308,0.3867914184030904,0.5657499630060944,0.14326072748044438,0.2308842043830257,
0.514466508718885,0.2632259814591801,0.7929903637238823,0.4176924526146563,0.4321995146318339,0.6026256101322784,0.30565628361764197,0.0787710127682633,0.5684241586345065,0.4100562209728263,0.42267255097705697,0.34455089101537145,0.2929171668667467,0.5465527897568899,0.5006204621160497,0.6681023668973247,0.5590185563470496,0.360147322988123,0.5528904517257158,0.21684730362712545,0.31441561807069196,Orang 2_pleasant_surprise
0.4377358245691866,0.25347928352838894,0.727811125209341,0.14306917784889842,0.8555174882701148,0.1695068362032988,0.3351295922331105,0.061131656224334543,0.8302789548261373,0.16493627099012176,0.1649265491997109,0.15533291825219164,0.10324129651860743,0.4050607665945104,0.4532595122966167,0.6585443008845631,0.13854538535601277,0.12046508049944013,0.1327018126534749,0.1374625475219945,0.18157447882881128,Orang 2_pleasant_surprise
0.5841696582202565,0.29347296858043337,0.7512747860824557,0.0977790669015921,0.894492406293534,0.1290270469295301,0.32756903096873724,0.0651746782365831,0.8834682692674389,0.1315840628052885,0.12165092812370791,0.3225706936265004,0.08403361344537814,0.5083046457648146,0.10864731522558976,0.2537399705698698,0.11852073514080991,0.10142220362765034,0.11554594194652584,0.158133519807031,0.24168076694042306,Orang 2_pleasant_surprise
0.5408909661180263,0.14791209147813256,0.735195552681503,0.1364954022638004,0.8703162754407039,0.1205230504496985,0.5604279102439204,0.09326682400431961,0.8736050412590665,0.06653233587100633,0.09032985018129529,0.6236194402228803,0.3553421368547419,0.8323712462566678,0.10801557045996688,0.26007326528605046,0.0914137193970852,0.05988961118047624,0.09860180812519023,0.1973349464893246,0.2336293467160957,
